make,model,year,mileage,price,color,state,date
Nissan,Fusion,2015,88007,21480,white,TX,2023-12-06 23:02:01.649707
Chevrolet,Accord,2011,57496,33795,white,IL,2023-10-25 23:02:01.648928
Honda,Accord,2012,52836,30182,white,NY,2023-10-27 23:02:01.649870
Toyota,Altima,2018,89119,30225,black,CA,2023-08-30 23:02:01.649639
Honda,Fusion,2018,72574,10032,blue,NY,2023-12-15 23:02:01.648745
Nissan,Fusion,2011,72772,40874,red,FL,2024-01-29 23:02:01.648451
Nissan,Camry,2018,78412,46579,red,TX,2023-10-25 23:02:01.648449
Chevrolet,Cruze,2018,75198,17882,white,FL,2023-09-06 23:02:01.649756
Honda,Cruze,2011,94907,19088,white,CA,2023-03-31 23:02:01.649987
Nissan,Camry,2015,20991,31631,white,CA,2023-05-11 23:02:01.648697
Toyota,Altima,2018,92711,15887,red,TX,2023-07-29 23:02:01.649509
Ford,Fusion,2017,37822,23085,black,TX,2024-02-18 23:02:01.649917
Chevrolet,Fusion,2015,77641,31940,silver,CA,2023-05-23 23:02:01.648764
Ford,Fusion,2014,86633,16085,white,TX,2023-03-17 23:02:01.649159
Nissan,Altima,2014,21291,30582,silver,TX,2024-01-20 23:02:01.650004
Honda,Accord,2018,13677,29954,red,IL,2023-05-18 23:02:01.649333
Nissan,Camry,2014,58569,36427,black,CA,2023-08-14 23:02:01.648666
Toyota,Accord,2010,32856,27073,white,TX,2023-08-27 23:02:01.649678
Nissan,Cruze,2011,74085,39711,silver,IL,2023-05-25 23:02:01.649201
Toyota,Camry,2012,59101,28453,red,TX,2023-09-06 23:02:01.650112
Ford,Cruze,2011,67456,23716,silver,IL,2023-06-06 23:02:01.649673
Ford,Camry,2015,71922,17576,red,NY,2023-09-22 23:02:01.649127
Honda,Fusion,2013,22030,45530,white,IL,2024-02-01 23:02:01.648922
Nissan,Camry,2010,23681,49199,black,CA,2023-10-26 23:02:01.649928
Ford,Accord,2017,91701,40216,blue,TX,2023-08-14 23:02:01.648580
Nissan,Cruze,2018,58480,32515,silver,NY,2023-07-29 23:02:01.650055
Honda,Cruze,2018,14870,30989,black,TX,2023-08-12 23:02:01.648871
Honda,Accord,2017,18722,45798,silver,TX,2023-06-07 23:02:01.649378
Nissan,Cruze,2017,52959,36238,white,FL,2023-05-08 23:02:01.649555
Honda,Accord,2016,35405,26922,white,IL,2023-09-06 23:02:01.648567
Honda,Cruze,2012,15306,32734,white,TX,2023-11-13 23:02:01.649553
Honda,Fusion,2014,58183,12447,white,NY,2023-04-12 23:02:01.650061
Chevrolet,Fusion,2012,64367,15155,silver,NY,2023-07-08 23:02:01.649889
Chevrolet,Accord,2012,82660,42134,silver,NY,2023-03-07 23:02:01.650081
Ford,Accord,2017,62502,37333,black,FL,2023-12-20 23:02:01.649293
Chevrolet,Altima,2011,77718,40297,blue,CA,2023-02-25 23:02:01.648422
Honda,Altima,2018,65777,40998,red,TX,2023-07-09 23:02:01.649950
Ford,Accord,2017,41481,25020,blue,IL,2023-09-29 23:02:01.648723
Ford,Fusion,2012,50011,37071,black,TX,2023-07-10 23:02:01.649422
Nissan,Accord,2018,72736,15758,white,NY,2023-07-13 23:02:01.650016
Nissan,Camry,2011,54811,10188,black,TX,2023-05-02 23:02:01.649326
Nissan,Altima,2014,85932,43429,blue,CA,2024-02-07 23:02:01.649081
Nissan,Cruze,2012,14180,37178,silver,TX,2023-09-06 23:02:01.649881
Nissan,Altima,2016,74116,36768,white,IL,2023-04-29 23:02:01.649809
Toyota,Cruze,2017,44337,19280,black,TX,2024-02-08 23:02:01.649488
Nissan,Altima,2017,42174,30961,blue,CA,2023-11-26 23:02:01.649377
Toyota,Accord,2014,71700,30899,blue,TX,2023-06-23 23:02:01.648932
Chevrolet,Altima,2018,86710,13340,blue,NY,2023-11-20 23:02:01.649962
Ford,Accord,2015,57307,22564,silver,FL,2023-03-08 23:02:01.649313
Toyota,Altima,2016,70914,43582,silver,NY,2023-04-01 23:02:01.650136
Ford,Fusion,2011,51299,27363,white,IL,2023-08-11 23:02:01.649518
Honda,Cruze,2014,33493,11921,silver,NY,2023-11-26 23:02:01.649883
Honda,Camry,2012,49823,25509,black,NY,2024-01-05 23:02:01.648791
Toyota,Cruze,2014,77396,34897,white,FL,2023-04-16 23:02:01.648910
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Toyota,Camry,2018,82612,43827,white,NY,2023-05-04 23:02:01.649672
Ford,Altima,2013,82369,10798,silver,TX,2023-03-22 23:02:01.649953
Ford,Camry,2016,58967,33328,white,CA,2023-03-18 23:02:01.649898
Toyota,Camry,2017,15737,11435,white,NY,2023-06-04 23:02:01.648943
Chevrolet,Fusion,2015,77641,31940,silver,CA,2023-05-23 23:02:01.648764
Honda,Accord,2010,49497,14358,black,IL,2023-12-18 23:02:01.649469
Ford,Altima,2015,69110,35961,red,NY,2023-03-11 23:02:01.648659
Nissan,Cruze,2011,94176,26010,white,FL,2023-07-15 23:02:01.649834
Toyota,Altima,2016,70914,43582,silver,NY,2023-04-01 23:02:01.650136
Nissan,Fusion,2018,57005,10631,red,CA,2023-12-03 23:02:01.650046
Nissan,Accord,2016,57259,22826,red,CA,2023-03-14 23:02:01.648973
Nissan,Fusion,2014,96681,41438,silver,IL,2023-09-16 23:02:01.649096
Toyota,Fusion,2017,60814,18831,red,FL,2023-10-18 23:02:01.648925
Honda,Camry,2011,37028,11859,blue,CA,2023-08-24 23:02:01.649035
Toyota,Camry,2014,11826,15233,silver,FL,2023-10-29 23:02:01.648443
Nissan,Fusion,2012,31256,28439,red,FL,2023-08-19 23:02:01.649982
Honda,Cruze,2017,87423,47348,silver,NY,2024-02-14 23:02:01.649722
Honda,Accord,2016,93871,48770,blue,NY,2023-11-17 23:02:01.648724
Nissan,Altima,2011,58609,40758,silver,TX,2024-02-11 23:02:01.649118
Toyota,Camry,2014,11826,15233,silver,FL,2023-10-29 23:02:01.648443
Nissan,Accord,2017,56042,25695,silver,CA,2023-06-30 23:02:01.648699
Ford,Cruze,2010,67858,13810,red,TX,2023-05-11 23:02:01.649362
Ford,Accord,2013,81955,12331,red,FL,2023-05-02 23:02:01.649069
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Ford,Fusion,2014,14184,13957,blue,CA,2023-07-07 23:02:01.648902
Honda,Cruze,2014,33493,11921,silver,NY,2023-11-26 23:02:01.649883
Chevrolet,Cruze,2013,30849,17482,black,CA,2023-08-02 23:02:01.649641
Chevrolet,Fusion,2010,75831,38346,silver,FL,2023-10-23 23:02:01.648853
Honda,Cruze,2015,46781,10972,silver,CA,2023-12-29 23:02:01.649187
Nissan,Altima,2018,96846,22390,black,FL,2023-09-05 23:02:01.648819
Chevrolet,Camry,2014,74050,11975,white,NY,2023-03-19 23:02:01.649733
Toyota,Camry,2010,34075,38020,black,TX,2023-04-06 23:02:01.649859
Nissan,Altima,2015,13593,47805,black,TX,2023-02-22 23:02:01.648743
Chevrolet,Cruze,2011,99157,37488,white,TX,2023-09-26 23:02:01.647970
Chevrolet,Accord,2011,65871,13308,red,TX,2023-11-01 23:02:01.649168
Honda,Accord,2018,13677,29954,red,IL,2023-05-18 23:02:01.649333
Toyota,Cruze,2015,17201,15484,red,CA,2023-10-18 23:02:01.649057
Honda,Fusion,2017,33834,23886,silver,CA,2023-09-13 23:02:01.649133
Toyota,Camry,2012,73749,32558,red,TX,2023-10-31 23:02:01.649234
Honda,Altima,2018,38019,16844,black,TX,2023-04-03 23:02:01.649826
Nissan,Fusion,2017,44843,14642,red,FL,2023-10-27 23:02:01.648434
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Chevrolet,Cruze,2014,88874,18278,black,TX,2023-07-03 23:02:01.649868
Toyota,Cruze,2013,25133,26020,blue,TX,2023-08-09 23:02:01.649157
Chevrolet,Cruze,2012,57851,12957,red,NY,2023-07-01 23:02:01.649800
Honda,Camry,2012,23167,18170,blue,CA,2023-05-19 23:02:01.649271
Nissan,Cruze,2015,99258,38084,white,FL,2023-12-01 23:02:01.649971
Ford,Cruze,2017,58032,33236,white,CA,2023-11-17 23:02:01.649045
Ford,Accord,2017,70597,10697,white,IL,2023-07-23 23:02:01.649053
Chevrolet,Fusion,2012,33123,12328,blue,IL,2023-11-21 23:02:01.649228
Nissan,Accord,2012,67415,15599,white,FL,2023-08-02 23:02:01.648498
Honda,Camry,2016,12078,22661,silver,FL,2023-09-22 23:02:01.648472
Honda,Camry,2013,43259,11786,red,FL,2023-08-24 23:02:01.648864
Toyota,Altima,2010,91736,11102,silver,IL,2024-01-08 23:02:01.650064
Nissan,Fusion,2011,57775,44160,white,IL,2023-11-29 23:02:01.649218
Chevrolet,Camry,2010,64763,43757,white,IL,2023-12-23 23:02:01.649546
Honda,Fusion,2017,33834,23886,silver,CA,2023-09-13 23:02:01.649133
Honda,Accord,2011,95431,44328,silver,IL,2023-03-03 23:02:01.649241
Ford,Accord,2010,95602,14837,red,IL,2023-07-27 23:02:01.649927
Toyota,Camry,2010,72701,44661,black,TX,2023-04-20 23:02:01.649221
Ford,Accord,2013,76917,42116,silver,CA,2023-03-05 23:02:01.649064
Honda,Cruze,2011,96442,46996,silver,CA,2023-11-30 23:02:01.649318
Ford,Cruze,2016,49853,39324,red,FL,2023-07-16 23:02:01.649154
Ford,Altima,2018,63851,18351,red,IL,2024-02-06 23:02:01.648854
Honda,Altima,2010,92062,18318,blue,FL,2023-04-07 23:02:01.648644
Toyota,Accord,2010,39521,19403,silver,NY,2023-09-09 23:02:01.649083
Chevrolet,Accord,2012,82660,42134,silver,NY,2023-03-07 23:02:01.650081
Honda,Accord,2017,66330,27324,red,FL,2023-11-17 23:02:01.648814
Toyota,Cruze,2015,70406,25666,black,FL,2023-10-02 23:02:01.649227
Toyota,Altima,2010,84644,40651,silver,NY,2024-01-21 23:02:01.648661
Honda,Accord,2011,42618,15403,silver,NY,2023-03-02 23:02:01.649370
Honda,Accord,2011,68878,10801,blue,TX,2023-05-02 23:02:01.650170
Ford,Altima,2018,50612,36340,red,IL,2024-01-03 23:02:01.648512
Ford,Accord,2016,71204,35277,white,NY,2023-12-27 23:02:01.648904
Ford,Accord,2013,94691,11732,red,FL,2023-03-10 23:02:01.650107
Ford,Altima,2011,29008,30488,black,FL,2023-11-02 23:02:01.649048
Chevrolet,Cruze,2014,88874,18278,black,TX,2023-07-03 23:02:01.649868
Honda,Camry,2011,55769,19553,silver,CA,2023-08-14 23:02:01.649860
Toyota,Altima,2018,19715,36399,blue,NY,2023-08-11 23:02:01.649398
Toyota,Altima,2011,63049,33584,blue,NY,2023-02-23 23:02:01.648674
Honda,Accord,2017,58552,29308,black,CA,2023-09-28 23:02:01.649088
Chevrolet,Cruze,2012,70135,21949,red,CA,2024-01-17 23:02:01.649519
Ford,Fusion,2012,63400,44163,white,TX,2023-04-09 23:02:01.648816
Ford,Fusion,2014,45074,23006,silver,CA,2023-09-21 23:02:01.648631
Chevrolet,Camry,2017,95067,11847,silver,CA,2023-05-06 23:02:01.650022
Ford,Fusion,2012,30177,15581,black,IL,2023-12-12 23:02:01.649715
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Ford,Accord,2018,91185,18381,white,NY,2023-04-13 23:02:01.649192
Honda,Cruze,2011,90097,10796,black,TX,2024-01-28 23:02:01.648976
Nissan,Accord,2017,62439,19660,white,CA,2023-11-20 23:02:01.649430
Toyota,Fusion,2017,40878,45041,red,NY,2023-12-13 23:02:01.648998
Honda,Cruze,2010,39566,15363,black,CA,2023-07-08 23:02:01.650043
Nissan,Accord,2011,69376,12797,red,CA,2023-04-14 23:02:01.649948
Honda,Altima,2017,69823,14480,white,CA,2023-05-05 23:02:01.649325
Honda,Altima,2016,14572,29932,black,TX,2024-02-17 23:02:01.649618
Honda,Camry,2015,18206,49971,silver,CA,2023-10-09 23:02:01.648905
Ford,Fusion,2011,67439,25143,white,TX,2023-11-27 23:02:01.649989
Ford,Fusion,2012,63400,44163,white,TX,2023-04-09 23:02:01.648816
Nissan,Fusion,2012,31459,32163,black,NY,2023-05-11 23:02:01.649225
Chevrolet,Cruze,2018,85808,25127,blue,FL,2023-12-23 23:02:01.649449
Toyota,Fusion,2013,83539,44056,white,TX,2023-10-29 23:02:01.648507
Ford,Camry,2018,91366,37120,blue,NY,2024-02-12 23:02:01.648704
Nissan,Altima,2012,37108,11046,red,CA,2023-05-29 23:02:01.649564
Nissan,Camry,2011,48230,30697,silver,CA,2023-05-10 23:02:01.648586
Ford,Accord,2017,62502,37333,black,FL,2023-12-20 23:02:01.649293
Nissan,Accord,2014,97158,13682,black,FL,2023-09-03 23:02:01.649198
Toyota,Accord,2011,16646,10439,blue,FL,2023-03-14 23:02:01.649623
Ford,Cruze,2016,95349,26655,red,NY,2023-12-14 23:02:01.648426
Honda,Altima,2018,65777,40998,red,TX,2023-07-09 23:02:01.649950
Nissan,Altima,2010,92108,13831,red,NY,2023-08-25 23:02:01.649294
Nissan,Camry,2018,32892,41914,silver,NY,2023-02-27 23:02:01.648944
Honda,Fusion,2016,55635,15289,silver,CA,2023-12-15 23:02:01.649841
Ford,Altima,2013,42084,24658,red,IL,2023-09-07 23:02:01.648915
Nissan,Camry,2018,43681,40150,silver,TX,2023-07-06 23:02:01.648506
Toyota,Fusion,2012,74178,38086,black,NY,2023-12-19 23:02:01.649208
Toyota,Fusion,2010,40619,15103,silver,NY,2023-09-26 23:02:01.650027
Chevrolet,Cruze,2012,49033,32056,silver,CA,2023-09-18 23:02:01.649130
Nissan,Camry,2010,71827,23000,white,NY,2023-11-06 23:02:01.649344
Chevrolet,Accord,2016,77747,39574,white,NY,2023-05-17 23:02:01.649867
Chevrolet,Accord,2014,47978,20689,red,FL,2023-09-12 23:02:01.648773
Toyota,Fusion,2011,89139,35765,red,IL,2023-03-24 23:02:01.649598
Nissan,Altima,2017,25716,10091,red,TX,2023-04-27 23:02:01.649730
Toyota,Accord,2014,17610,22362,white,FL,2023-06-04 23:02:01.648768
Ford,Altima,2017,33161,21365,white,CA,2023-11-17 23:02:01.649523
Toyota,Camry,2014,99124,16344,black,IL,2024-01-28 23:02:01.649315
Nissan,Camry,2010,94789,10672,silver,CA,2023-04-01 23:02:01.649310
Honda,Cruze,2015,80746,13727,silver,CA,2023-07-22 23:02:01.648642
Toyota,Camry,2013,39088,20071,silver,FL,2023-05-12 23:02:01.649688
Toyota,Cruze,2014,38847,49473,red,NY,2023-10-02 23:02:01.649984
Toyota,Cruze,2013,97228,14953,blue,NY,2023-09-28 23:02:01.648623
Toyota,Cruze,2016,45157,24604,blue,TX,2023-08-08 23:02:01.648535
Nissan,Camry,2014,92009,44695,white,IL,2023-03-16 23:02:01.648986
Nissan,Altima,2011,29201,15559,silver,NY,2023-04-06 23:02:01.649247
Ford,Cruze,2016,99321,37274,silver,NY,2023-06-17 23:02:01.649751
Chevrolet,Cruze,2010,20774,10312,white,FL,2023-07-06 23:02:01.649280
Ford,Camry,2017,82334,38666,blue,FL,2023-03-04 23:02:01.649149
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Nissan,Altima,2011,34825,23254,white,TX,2023-04-21 23:02:01.649443
Honda,Cruze,2015,84211,32808,red,IL,2023-07-23 23:02:01.648863
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Chevrolet,Cruze,2013,97727,48795,blue,CA,2023-11-29 23:02:01.649865
Chevrolet,Fusion,2015,90755,32967,blue,CA,2023-11-27 23:02:01.649125
Ford,Camry,2017,56198,29246,black,NY,2023-12-04 23:02:01.649719
Toyota,Camry,2014,99124,16344,black,IL,2024-01-28 23:02:01.649315
Nissan,Cruze,2010,69244,19275,blue,FL,2023-02-20 23:02:01.648495
Toyota,Altima,2013,35962,21950,red,CA,2023-04-17 23:02:01.649000
Nissan,Altima,2016,27900,13882,blue,CA,2024-02-15 23:02:01.649372
Ford,Altima,2018,44878,47356,black,IL,2023-05-06 23:02:01.649705
Toyota,Camry,2014,99124,16344,black,IL,2024-01-28 23:02:01.649315
Nissan,Altima,2015,13593,47805,black,TX,2023-02-22 23:02:01.648743
Toyota,Accord,2016,72017,20621,silver,NY,2023-07-01 23:02:01.648637
Chevrolet,Cruze,2013,30849,17482,black,CA,2023-08-02 23:02:01.649641
Honda,Cruze,2013,62284,14828,silver,TX,2023-09-14 23:02:01.649074
Toyota,Camry,2014,12039,45041,black,TX,2023-05-28 23:02:01.648822
Nissan,Cruze,2016,79775,36485,black,TX,2023-11-05 23:02:01.648683
Nissan,Cruze,2013,69549,49278,blue,CA,2023-06-10 23:02:01.649471
Honda,Fusion,2018,72574,10032,blue,NY,2023-12-15 23:02:01.648745
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Nissan,Altima,2018,32730,35839,blue,IL,2024-01-08 23:02:01.649442
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Nissan,Camry,2016,49003,40439,white,CA,2024-02-11 23:02:01.649466
Ford,Accord,2016,77463,12786,red,CA,2023-12-08 23:02:01.650040
Toyota,Fusion,2010,50375,13699,silver,TX,2023-08-14 23:02:01.649427
Nissan,Camry,2016,13925,11789,black,IL,2023-12-01 23:02:01.649993
Honda,Altima,2011,36640,41110,red,CA,2024-01-09 23:02:01.648560
Chevrolet,Accord,2011,21653,24181,blue,IL,2023-10-30 23:02:01.649399
Chevrolet,Accord,2017,75565,30933,red,TX,2023-10-04 23:02:01.649432
Nissan,Camry,2012,97730,42837,silver,CA,2023-03-24 23:02:01.648647
Honda,Accord,2013,35840,44838,silver,IL,2023-05-31 23:02:01.649420
Ford,Fusion,2016,41013,20559,silver,CA,2023-12-11 23:02:01.650011
Nissan,Fusion,2016,35656,15820,black,CA,2023-09-30 23:02:01.648867
Honda,Accord,2018,35269,13976,white,TX,2023-09-15 23:02:01.650033
Toyota,Altima,2010,84644,40651,silver,NY,2024-01-21 23:02:01.648661
Toyota,Altima,2013,35962,21950,red,CA,2023-04-17 23:02:01.649000
Chevrolet,Fusion,2011,19103,19740,red,NY,2023-08-15 23:02:01.650037
Nissan,Accord,2012,29329,25319,white,CA,2023-10-14 23:02:01.648994
Toyota,Altima,2013,38723,39412,red,TX,2023-07-13 23:02:01.649654
Nissan,Altima,2014,85932,43429,blue,CA,2024-02-07 23:02:01.649081
Toyota,Cruze,2015,13455,10022,silver,IL,2023-03-13 23:02:01.649003
Toyota,Altima,2017,34037,32689,white,NY,2023-12-10 23:02:01.648510
Honda,Accord,2017,71930,37752,white,CA,2023-07-09 23:02:01.649461
Chevrolet,Fusion,2017,51955,25884,white,IL,2023-06-24 23:02:01.648789
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Chevrolet,Cruze,2013,59673,12425,white,IL,2023-05-29 23:02:01.648655
Honda,Accord,2018,36610,24300,red,TX,2023-09-01 23:02:01.649152
Nissan,Altima,2011,34825,23254,white,TX,2023-04-21 23:02:01.649443
Chevrolet,Accord,2013,75756,17613,blue,IL,2023-07-01 23:02:01.649677
Chevrolet,Camry,2013,57696,12180,red,FL,2023-07-27 23:02:01.649089
Toyota,Accord,2012,63127,23615,red,IL,2023-03-06 23:02:01.648981
Toyota,Cruze,2011,87526,12541,silver,FL,2023-09-17 23:02:01.649446
Honda,Accord,2017,66330,27324,red,FL,2023-11-17 23:02:01.648814
Chevrolet,Fusion,2013,30864,13811,blue,CA,2023-04-07 23:02:01.649147
Toyota,Cruze,2015,13455,10022,silver,IL,2023-03-13 23:02:01.649003
Nissan,Accord,2017,62439,19660,white,CA,2023-11-20 23:02:01.649430
Chevrolet,Fusion,2015,90755,32967,blue,CA,2023-11-27 23:02:01.649125
Toyota,Cruze,2018,37635,29967,white,NY,2024-01-21 23:02:01.649937
Honda,Cruze,2017,58173,36523,white,CA,2023-03-26 23:02:01.649015
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Nissan,Fusion,2017,52939,37724,blue,NY,2023-11-19 23:02:01.648554
Nissan,Cruze,2011,65150,42105,black,TX,2023-11-18 23:02:01.649375
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Nissan,Altima,2016,27900,13882,blue,CA,2024-02-15 23:02:01.649372
Ford,Accord,2015,31907,28292,red,FL,2024-02-03 23:02:01.649790
Nissan,Altima,2016,74116,36768,white,IL,2023-04-29 23:02:01.649809
Honda,Fusion,2010,37641,31169,blue,FL,2023-03-26 23:02:01.649199
Toyota,Altima,2015,26405,23696,black,NY,2023-02-28 23:02:01.649080
Nissan,Fusion,2010,78061,39701,white,CA,2024-02-08 23:02:01.649033
Toyota,Accord,2011,64820,13491,blue,TX,2023-08-10 23:02:01.648496
Nissan,Cruze,2018,35323,26984,white,TX,2023-11-06 23:02:01.649959
Toyota,Fusion,2013,46763,43572,blue,NY,2023-07-05 23:02:01.649720
Honda,Camry,2010,70329,23971,silver,TX,2023-03-20 23:02:01.650035
Ford,Altima,2015,40289,15493,blue,CA,2023-07-06 23:02:01.648850
Nissan,Altima,2017,12636,20570,blue,NY,2023-03-12 23:02:01.649487
Honda,Camry,2016,77970,13406,red,TX,2023-03-23 23:02:01.649534
Honda,Altima,2011,66092,40552,silver,TX,2023-11-28 23:02:01.648845
Toyota,Camry,2014,25844,49871,red,IL,2023-12-08 23:02:01.649204
Nissan,Cruze,2016,45529,46290,black,NY,2023-04-17 23:02:01.649077
Honda,Fusion,2010,56055,49053,black,TX,2023-04-25 23:02:01.649359
Nissan,Accord,2015,77883,25144,red,IL,2023-02-27 23:02:01.648548
Toyota,Fusion,2016,89606,47875,black,FL,2023-09-16 23:02:01.649904
Honda,Camry,2011,14579,15367,red,IL,2023-09-12 23:02:01.648573
Chevrolet,Fusion,2012,33123,12328,blue,IL,2023-11-21 23:02:01.649228
Ford,Camry,2014,60472,23797,blue,NY,2023-10-31 23:02:01.649464
Ford,Altima,2011,91306,37530,silver,NY,2023-10-29 23:02:01.649281
Honda,Camry,2014,55340,29126,red,TX,2023-10-25 23:02:01.648509
Ford,Camry,2017,68513,17094,black,FL,2023-09-25 23:02:01.649054
Chevrolet,Cruze,2015,21945,22364,black,CA,2023-05-31 23:02:01.648453
Honda,Camry,2011,92036,48213,black,NY,2023-07-01 23:02:01.649503
Ford,Altima,2018,50612,36340,red,IL,2024-01-03 23:02:01.648512
Chevrolet,Altima,2015,62638,46267,red,NY,2023-06-20 23:02:01.649545
Honda,Cruze,2011,90097,10796,black,TX,2024-01-28 23:02:01.648976
Ford,Cruze,2011,72653,41021,white,TX,2024-01-05 23:02:01.649348
Chevrolet,Altima,2017,89329,16770,silver,NY,2023-10-08 23:02:01.649566
Honda,Accord,2018,76692,24581,red,IL,2023-11-03 23:02:01.649440
Honda,Camry,2011,14579,15367,red,IL,2023-09-12 23:02:01.648573
Toyota,Fusion,2014,25925,49763,red,FL,2023-12-27 23:02:01.649563
Nissan,Altima,2012,37108,11046,red,CA,2023-05-29 23:02:01.649564
Ford,Accord,2010,92134,48926,black,FL,2024-01-31 23:02:01.649980
Nissan,Fusion,2017,52939,37724,blue,NY,2023-11-19 23:02:01.648554
Nissan,Camry,2010,13245,49884,blue,NY,2023-08-06 23:02:01.650109
Nissan,Cruze,2014,68161,18452,black,IL,2024-02-13 23:02:01.649907
Ford,Accord,2017,41481,25020,blue,IL,2023-09-29 23:02:01.648723
Nissan,Altima,2014,21291,30582,silver,TX,2024-01-20 23:02:01.650004
Chevrolet,Altima,2011,33225,19572,black,FL,2023-05-29 23:02:01.649341
Nissan,Camry,2015,45506,19191,blue,NY,2023-09-20 23:02:01.648465
Honda,Altima,2018,65777,40998,red,TX,2023-07-09 23:02:01.649950
Toyota,Camry,2014,25765,16753,red,TX,2023-10-29 23:02:01.648733
Ford,Altima,2017,97052,22058,blue,FL,2023-09-21 23:02:01.648568
Ford,Cruze,2012,66365,29545,black,NY,2023-10-10 23:02:01.649070
Ford,Cruze,2011,89164,18593,blue,CA,2023-03-04 23:02:01.648793
Ford,Camry,2018,34074,34333,silver,NY,2023-04-30 23:02:01.649750
Chevrolet,Fusion,2015,90755,32967,blue,CA,2023-11-27 23:02:01.649125
Chevrolet,Camry,2013,14489,27512,silver,TX,2023-12-19 23:02:01.649463
Chevrolet,Cruze,2013,59673,12425,white,IL,2023-05-29 23:02:01.648655
Honda,Camry,2012,49823,25509,black,NY,2024-01-05 23:02:01.648791
Chevrolet,Altima,2015,51912,30350,red,NY,2024-02-10 23:02:01.649155
Chevrolet,Fusion,2013,30864,13811,blue,CA,2023-04-07 23:02:01.649147
Chevrolet,Cruze,2018,60286,30419,red,TX,2023-07-20 23:02:01.649909
Honda,Accord,2016,90679,21621,silver,FL,2024-02-12 23:02:01.649896
Toyota,Camry,2018,82612,43827,white,NY,2023-05-04 23:02:01.649672
Chevrolet,Fusion,2017,14492,37890,red,TX,2023-05-24 23:02:01.648751
Toyota,Fusion,2014,84608,15644,red,TX,2023-07-17 23:02:01.649134
Chevrolet,Accord,2014,47978,20689,red,FL,2023-09-12 23:02:01.648773
Chevrolet,Camry,2012,78562,15896,white,NY,2023-03-31 23:02:01.649448
Nissan,Cruze,2010,16407,46581,silver,NY,2023-04-02 23:02:01.648901
Toyota,Camry,2012,59101,28453,red,TX,2023-09-06 23:02:01.650112
Ford,Camry,2017,68513,17094,black,FL,2023-09-25 23:02:01.649054
Toyota,Cruze,2017,22225,30949,white,CA,2023-07-11 23:02:01.649717
Honda,Accord,2010,69035,10908,blue,FL,2023-10-16 23:02:01.648859
Toyota,Fusion,2013,63749,14998,blue,CA,2023-12-01 23:02:01.648817
Nissan,Fusion,2018,30045,10818,white,NY,2023-06-22 23:02:01.650141
Nissan,Fusion,2013,50823,34125,blue,TX,2024-02-14 23:02:01.649899
Toyota,Cruze,2015,97559,38738,silver,FL,2024-01-06 23:02:01.649067
Chevrolet,Accord,2014,47978,20689,red,FL,2023-09-12 23:02:01.648773
Toyota,Cruze,2012,91205,40255,blue,IL,2023-12-23 23:02:01.649251
