make,model,year,mileage,price,color,state,date
Chevrolet,Accord,2013,75756,17613,blue,IL,2023-07-01 23:02:01.649677
Toyota,Accord,2010,32856,27073,white,TX,2023-08-27 23:02:01.649678
Nissan,Camry,2015,30860,20084,blue,NY,2023-08-01 23:02:01.649680
Nissan,Camry,2012,28559,28207,silver,IL,2024-01-11 23:02:01.649682
Nissan,Fusion,2010,72041,29198,black,CA,2023-06-22 23:02:01.649683
Chevrolet,Fusion,2012,53227,46923,white,TX,2023-08-13 23:02:01.649685
Chevrolet,Cruze,2010,24728,25142,red,CA,2023-06-08 23:02:01.649687
Toyota,Camry,2013,39088,20071,silver,FL,2023-05-12 23:02:01.649688
Honda,Fusion,2011,63467,41502,red,TX,2023-06-22 23:02:01.649690
Honda,Fusion,2017,82367,27958,black,NY,2023-02-23 23:02:01.649691
Honda,Accord,2014,38851,10247,blue,CA,2023-09-16 23:02:01.649693
Ford,Accord,2011,84988,19130,silver,IL,2023-12-14 23:02:01.649694
Chevrolet,Altima,2010,60958,46759,red,TX,2023-05-07 23:02:01.649696
Honda,Altima,2017,51565,27113,black,FL,2023-10-27 23:02:01.649697
Chevrolet,Accord,2016,42425,48936,blue,FL,2024-02-07 23:02:01.649699
Honda,Accord,2013,75311,28296,white,NY,2023-12-03 23:02:01.649701
Ford,Cruze,2012,59443,42159,silver,FL,2023-06-25 23:02:01.649702
Toyota,Altima,2014,62073,19027,blue,CA,2023-08-23 23:02:01.649704
Ford,Altima,2018,44878,47356,black,IL,2023-05-06 23:02:01.649705
Nissan,Fusion,2015,88007,21480,white,TX,2023-12-06 23:02:01.649707
Ford,Fusion,2012,78092,22058,blue,IL,2023-11-03 23:02:01.649709
Ford,Accord,2018,20835,25712,white,IL,2023-11-03 23:02:01.649710
Toyota,Fusion,2010,84786,40159,black,NY,2024-01-16 23:02:01.649712
Nissan,Altima,2018,98391,22681,white,CA,2023-02-21 23:02:01.649714
Ford,Fusion,2012,30177,15581,black,IL,2023-12-12 23:02:01.649715
Toyota,Cruze,2017,22225,30949,white,CA,2023-07-11 23:02:01.649717
Ford,Camry,2017,56198,29246,black,NY,2023-12-04 23:02:01.649719
Toyota,Fusion,2013,46763,43572,blue,NY,2023-07-05 23:02:01.649720
Honda,Cruze,2017,87423,47348,silver,NY,2024-02-14 23:02:01.649722
Ford,Altima,2018,86239,22701,blue,FL,2023-03-13 23:02:01.649724
Honda,Camry,2015,49429,16017,white,CA,2023-07-30 23:02:01.649725
Toyota,Altima,2010,64316,45297,silver,CA,2023-12-14 23:02:01.649727
Toyota,Fusion,2014,34917,40133,black,FL,2023-11-11 23:02:01.649728
Nissan,Altima,2017,25716,10091,red,TX,2023-04-27 23:02:01.649730
Ford,Altima,2012,43003,20362,white,TX,2023-11-24 23:02:01.649731
Chevrolet,Camry,2014,74050,11975,white,NY,2023-03-19 23:02:01.649733
Nissan,Altima,2015,91085,21525,white,NY,2023-05-28 23:02:01.649735
Nissan,Fusion,2016,63552,29068,white,CA,2024-02-06 23:02:01.649736
Chevrolet,Camry,2012,48518,39646,red,NY,2024-02-13 23:02:01.649738
Nissan,Fusion,2010,66163,36421,white,IL,2023-04-18 23:02:01.649740
Chevrolet,Altima,2014,93341,15979,blue,NY,2023-07-24 23:02:01.649741
Chevrolet,Cruze,2018,36590,45805,white,CA,2023-04-14 23:02:01.649743
Ford,Cruze,2012,69318,12866,blue,CA,2023-06-16 23:02:01.649745
Toyota,Fusion,2016,82377,44532,silver,TX,2023-12-17 23:02:01.649746
Toyota,Cruze,2014,50685,14998,white,TX,2023-12-21 23:02:01.649748
Ford,Camry,2018,34074,34333,silver,NY,2023-04-30 23:02:01.649750
Ford,Cruze,2016,99321,37274,silver,NY,2023-06-17 23:02:01.649751
Chevrolet,Fusion,2010,89745,24371,silver,NY,2024-01-14 23:02:01.649753
Chevrolet,Altima,2013,25091,13960,red,NY,2023-04-12 23:02:01.649754
Chevrolet,Cruze,2018,75198,17882,white,FL,2023-09-06 23:02:01.649756
Honda,Altima,2015,87021,49424,red,IL,2023-05-01 23:02:01.649757
Ford,Accord,2015,31907,28292,red,FL,2024-02-03 23:02:01.649790
Nissan,Camry,2011,42937,24725,silver,NY,2024-01-15 23:02:01.649798
Chevrolet,Cruze,2012,57851,12957,red,NY,2023-07-01 23:02:01.649800
Nissan,Altima,2011,89965,10776,silver,CA,2024-01-25 23:02:01.649802
Chevrolet,Cruze,2010,54916,19781,red,FL,2023-11-05 23:02:01.649804
Chevrolet,Fusion,2014,99354,22193,red,CA,2023-11-30 23:02:01.649805
Nissan,Cruze,2014,81102,29753,red,IL,2023-04-25 23:02:01.649807
Nissan,Altima,2016,74116,36768,white,IL,2023-04-29 23:02:01.649809
Nissan,Cruze,2013,46244,26595,white,FL,2023-11-19 23:02:01.649810
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Ford,Cruze,2012,64858,24230,red,FL,2023-10-03 23:02:01.649814
Ford,Camry,2016,97387,28156,black,IL,2023-11-11 23:02:01.649815
Toyota,Accord,2011,99783,34589,silver,IL,2023-10-14 23:02:01.649817
Ford,Fusion,2017,53608,21924,black,NY,2023-05-30 23:02:01.649818
Nissan,Cruze,2018,38769,36374,white,FL,2023-09-04 23:02:01.649820
Nissan,Altima,2016,71109,27649,blue,TX,2023-12-21 23:02:01.649821
Ford,Cruze,2018,73930,37517,blue,CA,2023-11-30 23:02:01.649823
Honda,Fusion,2014,77555,15880,silver,TX,2023-12-17 23:02:01.649825
Honda,Altima,2018,38019,16844,black,TX,2023-04-03 23:02:01.649826
Nissan,Fusion,2014,83120,23611,silver,CA,2023-11-19 23:02:01.649828
Honda,Camry,2013,77144,37003,silver,IL,2023-12-16 23:02:01.649830
Chevrolet,Camry,2015,49539,20015,silver,CA,2023-12-30 23:02:01.649831
Ford,Fusion,2018,41441,26128,silver,FL,2023-06-23 23:02:01.649833
Nissan,Cruze,2011,94176,26010,white,FL,2023-07-15 23:02:01.649834
Ford,Accord,2017,65746,49242,white,FL,2023-04-24 23:02:01.649836
Nissan,Camry,2016,37740,19351,black,FL,2023-10-29 23:02:01.649838
Chevrolet,Camry,2012,85404,28708,red,CA,2023-11-19 23:02:01.649839
Honda,Fusion,2016,55635,15289,silver,CA,2023-12-15 23:02:01.649841
Toyota,Accord,2010,40888,33332,silver,IL,2023-08-20 23:02:01.649842
Toyota,Fusion,2017,33388,15359,silver,FL,2023-06-20 23:02:01.649844
Chevrolet,Cruze,2013,29013,24633,silver,NY,2023-04-18 23:02:01.649846
Ford,Accord,2013,77041,18888,black,FL,2023-08-08 23:02:01.649847
Chevrolet,Camry,2012,44400,45962,white,TX,2023-10-14 23:02:01.649849
Ford,Cruze,2010,84333,15370,white,NY,2023-08-21 23:02:01.649850
Chevrolet,Cruze,2017,75596,29079,white,FL,2023-11-25 23:02:01.649852
Nissan,Fusion,2015,25405,35867,red,IL,2023-11-02 23:02:01.649854
Honda,Camry,2015,43742,41587,silver,TX,2023-06-26 23:02:01.649856
Toyota,Accord,2013,80982,42502,silver,IL,2023-09-16 23:02:01.649857
Toyota,Camry,2010,34075,38020,black,TX,2023-04-06 23:02:01.649859
Honda,Camry,2011,55769,19553,silver,CA,2023-08-14 23:02:01.649860
Ford,Cruze,2011,40179,28301,red,CA,2023-04-25 23:02:01.649862
Toyota,Accord,2016,49318,40180,silver,FL,2023-07-02 23:02:01.649863
Chevrolet,Cruze,2013,97727,48795,blue,CA,2023-11-29 23:02:01.649865
Chevrolet,Accord,2016,77747,39574,white,NY,2023-05-17 23:02:01.649867
Chevrolet,Cruze,2014,88874,18278,black,TX,2023-07-03 23:02:01.649868
Honda,Accord,2012,52836,30182,white,NY,2023-10-27 23:02:01.649870
Chevrolet,Cruze,2015,29359,46739,silver,CA,2023-06-14 23:02:01.649871
Nissan,Cruze,2018,47336,11769,black,TX,2023-07-12 23:02:01.649873
Honda,Fusion,2011,68596,37208,silver,FL,2023-11-18 23:02:01.649875
Ford,Fusion,2014,96044,13560,black,CA,2023-06-21 23:02:01.649876
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Ford,Cruze,2017,89454,21249,silver,CA,2023-03-01 23:02:01.649879
Nissan,Cruze,2012,14180,37178,silver,TX,2023-09-06 23:02:01.649881
Honda,Cruze,2014,33493,11921,silver,NY,2023-11-26 23:02:01.649883
Nissan,Accord,2017,49179,26304,red,NY,2023-08-18 23:02:01.649884
Chevrolet,Cruze,2017,32758,26289,red,TX,2023-08-31 23:02:01.649886
Toyota,Cruze,2010,76705,34530,silver,IL,2023-11-17 23:02:01.649888
Chevrolet,Fusion,2012,64367,15155,silver,NY,2023-07-08 23:02:01.649889
Nissan,Cruze,2018,49145,38511,black,FL,2023-11-17 23:02:01.649891
Honda,Altima,2010,83934,46820,white,NY,2023-03-10 23:02:01.649893
Honda,Accord,2015,40859,29372,blue,NY,2023-12-03 23:02:01.649894
Honda,Accord,2016,90679,21621,silver,FL,2024-02-12 23:02:01.649896
Ford,Camry,2016,58967,33328,white,CA,2023-03-18 23:02:01.649898
Nissan,Fusion,2013,50823,34125,blue,TX,2024-02-14 23:02:01.649899
Honda,Accord,2013,73801,43499,silver,TX,2023-03-09 23:02:01.649901
Honda,Accord,2017,54386,12271,silver,TX,2024-01-20 23:02:01.649902
Toyota,Fusion,2016,89606,47875,black,FL,2023-09-16 23:02:01.649904
Nissan,Altima,2014,51404,29361,red,FL,2023-07-08 23:02:01.649905
Nissan,Cruze,2014,68161,18452,black,IL,2024-02-13 23:02:01.649907
Chevrolet,Cruze,2018,60286,30419,red,TX,2023-07-20 23:02:01.649909
Chevrolet,Accord,2014,70149,46482,silver,IL,2023-06-29 23:02:01.649910
Chevrolet,Cruze,2015,43842,17690,blue,IL,2023-10-22 23:02:01.649912
Ford,Fusion,2014,70025,33898,black,NY,2023-04-13 23:02:01.649914
Honda,Accord,2013,76116,44456,white,CA,2023-10-22 23:02:01.649915
Ford,Fusion,2017,37822,23085,black,TX,2024-02-18 23:02:01.649917
Honda,Camry,2010,18030,32184,white,FL,2023-05-03 23:02:01.649919
Nissan,Accord,2018,16417,38167,black,NY,2023-11-02 23:02:01.649920
Toyota,Camry,2015,84171,28173,white,FL,2024-01-02 23:02:01.649922
Honda,Accord,2013,27268,29146,silver,NY,2023-06-14 23:02:01.649924
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Ford,Accord,2010,95602,14837,red,IL,2023-07-27 23:02:01.649927
Nissan,Camry,2010,23681,49199,black,CA,2023-10-26 23:02:01.649928
Chevrolet,Accord,2018,86439,16140,silver,NY,2023-12-31 23:02:01.649930
Ford,Camry,2014,97246,22553,red,TX,2024-01-06 23:02:01.649932
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Toyota,Camry,2017,81830,25514,black,TX,2023-03-17 23:02:01.649935
Toyota,Cruze,2018,37635,29967,white,NY,2024-01-21 23:02:01.649937
Toyota,Altima,2016,76606,17055,black,NY,2023-04-26 23:02:01.649938
Honda,Altima,2014,18563,16523,silver,FL,2024-01-27 23:02:01.649940
Chevrolet,Fusion,2013,62536,40359,blue,IL,2023-08-30 23:02:01.649942
Chevrolet,Cruze,2018,54648,41086,white,TX,2023-03-07 23:02:01.649943
Nissan,Cruze,2012,59585,30097,white,CA,2023-05-26 23:02:01.649945
Nissan,Cruze,2011,49648,19015,blue,TX,2023-04-21 23:02:01.649946
Nissan,Accord,2011,69376,12797,red,CA,2023-04-14 23:02:01.649948
Honda,Altima,2018,65777,40998,red,TX,2023-07-09 23:02:01.649950
Chevrolet,Cruze,2014,46647,28525,red,NY,2023-04-21 23:02:01.649951
Ford,Altima,2013,82369,10798,silver,TX,2023-03-22 23:02:01.649953
Chevrolet,Accord,2011,60134,36536,silver,IL,2023-07-18 23:02:01.649954
Honda,Cruze,2015,79325,37390,silver,FL,2024-02-17 23:02:01.649956
Chevrolet,Fusion,2015,67312,26247,silver,TX,2023-05-06 23:02:01.649958
Nissan,Cruze,2018,35323,26984,white,TX,2023-11-06 23:02:01.649959
Nissan,Camry,2012,44599,24656,red,NY,2024-01-04 23:02:01.649961
Chevrolet,Altima,2018,86710,13340,blue,NY,2023-11-20 23:02:01.649962
Nissan,Accord,2018,93865,14663,black,CA,2023-09-04 23:02:01.649966
Honda,Cruze,2017,19474,26400,blue,NY,2023-05-08 23:02:01.649967
Toyota,Accord,2013,60891,41957,silver,NY,2023-05-21 23:02:01.649969
Nissan,Cruze,2015,99258,38084,white,FL,2023-12-01 23:02:01.649971
Toyota,Cruze,2014,74379,47467,red,FL,2023-07-24 23:02:01.649972
Honda,Altima,2012,10838,46879,white,FL,2023-05-28 23:02:01.649974
Toyota,Accord,2012,54253,14085,silver,TX,2023-12-21 23:02:01.649976
Ford,Altima,2011,49827,49768,blue,FL,2023-04-28 23:02:01.649977
Chevrolet,Altima,2015,54401,37659,silver,TX,2024-01-19 23:02:01.649979
Ford,Accord,2010,92134,48926,black,FL,2024-01-31 23:02:01.649980
Nissan,Fusion,2012,31256,28439,red,FL,2023-08-19 23:02:01.649982
Toyota,Cruze,2014,38847,49473,red,NY,2023-10-02 23:02:01.649984
Ford,Cruze,2011,48131,30325,silver,IL,2023-08-21 23:02:01.649985
Honda,Cruze,2011,94907,19088,white,CA,2023-03-31 23:02:01.649987
Ford,Fusion,2011,67439,25143,white,TX,2023-11-27 23:02:01.649989
Chevrolet,Fusion,2017,95695,21479,black,IL,2023-09-23 23:02:01.649991
Nissan,Camry,2016,13925,11789,black,IL,2023-12-01 23:02:01.649993
Nissan,Cruze,2010,35211,24221,blue,IL,2023-06-20 23:02:01.649995
Honda,Camry,2017,42680,30367,silver,FL,2023-10-25 23:02:01.649996
Honda,Cruze,2012,61842,33361,red,TX,2024-02-17 23:02:01.649998
Toyota,Fusion,2018,86084,35769,white,IL,2023-07-26 23:02:01.649999
Toyota,Fusion,2013,49171,32389,silver,IL,2023-10-08 23:02:01.650001
Toyota,Camry,2011,63854,25428,black,IL,2023-11-19 23:02:01.650003
Nissan,Altima,2014,21291,30582,silver,TX,2024-01-20 23:02:01.650004
Nissan,Accord,2010,20771,13804,black,NY,2023-11-04 23:02:01.650006
Chevrolet,Cruze,2018,56361,14539,black,TX,2023-11-07 23:02:01.650008
Chevrolet,Camry,2018,18274,20199,blue,FL,2023-03-29 23:02:01.650009
Ford,Fusion,2016,41013,20559,silver,CA,2023-12-11 23:02:01.650011
Nissan,Camry,2012,57277,44466,black,FL,2023-11-28 23:02:01.650012
Nissan,Fusion,2010,62980,39974,red,TX,2024-02-05 23:02:01.650014
Nissan,Accord,2018,72736,15758,white,NY,2023-07-13 23:02:01.650016
Ford,Cruze,2011,20400,26454,white,NY,2023-07-14 23:02:01.650017
Chevrolet,Altima,2012,11388,44920,blue,TX,2023-12-04 23:02:01.650019
Toyota,Accord,2018,82315,17453,red,CA,2023-06-08 23:02:01.650021
Chevrolet,Camry,2017,95067,11847,silver,CA,2023-05-06 23:02:01.650022
Nissan,Accord,2010,61441,30044,red,CA,2023-12-05 23:02:01.650024
Chevrolet,Cruze,2013,91325,24223,white,FL,2023-07-08 23:02:01.650025
Toyota,Fusion,2010,40619,15103,silver,NY,2023-09-26 23:02:01.650027
Ford,Fusion,2017,50245,34740,white,IL,2023-10-01 23:02:01.650029
Nissan,Altima,2016,57066,19783,blue,NY,2023-06-23 23:02:01.650030
Honda,Altima,2014,40254,34143,silver,FL,2023-03-28 23:02:01.650032
Honda,Accord,2018,35269,13976,white,TX,2023-09-15 23:02:01.650033
Honda,Camry,2010,70329,23971,silver,TX,2023-03-20 23:02:01.650035
Chevrolet,Fusion,2011,19103,19740,red,NY,2023-08-15 23:02:01.650037
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Ford,Accord,2016,77463,12786,red,CA,2023-12-08 23:02:01.650040
Ford,Fusion,2016,73105,17516,blue,IL,2024-02-12 23:02:01.650041
Honda,Cruze,2010,39566,15363,black,CA,2023-07-08 23:02:01.650043
Chevrolet,Accord,2013,48418,47104,blue,CA,2023-08-12 23:02:01.650045
Nissan,Fusion,2018,57005,10631,red,CA,2023-12-03 23:02:01.650046
Ford,Accord,2018,84864,38413,blue,CA,2023-10-15 23:02:01.650048
Toyota,Accord,2011,12147,24688,silver,TX,2023-11-05 23:02:01.650050
Nissan,Accord,2016,47031,29601,red,FL,2023-06-02 23:02:01.650051
Toyota,Fusion,2010,11108,27744,white,IL,2023-11-15 23:02:01.650053
Nissan,Cruze,2018,58480,32515,silver,NY,2023-07-29 23:02:01.650055
Chevrolet,Altima,2013,58420,28036,blue,NY,2023-08-05 23:02:01.650056
Honda,Altima,2010,25104,10696,white,IL,2023-11-18 23:02:01.650058
Honda,Accord,2013,82448,20488,white,FL,2023-05-22 23:02:01.650059
Honda,Fusion,2014,58183,12447,white,NY,2023-04-12 23:02:01.650061
Nissan,Cruze,2011,47165,14283,white,FL,2023-09-27 23:02:01.650063
Toyota,Altima,2010,91736,11102,silver,IL,2024-01-08 23:02:01.650064
Nissan,Altima,2016,67374,37754,silver,TX,2023-12-22 23:02:01.650066
Toyota,Accord,2012,64721,37830,white,TX,2023-08-23 23:02:01.650068
Nissan,Fusion,2010,51267,39099,white,CA,2023-03-16 23:02:01.650069
Honda,Camry,2017,71588,17712,silver,NY,2023-04-08 23:02:01.650071
Chevrolet,Accord,2016,30560,30130,silver,IL,2023-04-29 23:02:01.650073
Nissan,Fusion,2013,19659,39774,black,CA,2023-04-25 23:02:01.650074
Chevrolet,Fusion,2013,63568,27394,red,NY,2023-09-08 23:02:01.650076
Nissan,Cruze,2010,19018,31801,silver,CA,2023-07-01 23:02:01.650078
Honda,Fusion,2013,82805,33651,white,CA,2023-05-31 23:02:01.650079
Chevrolet,Accord,2012,82660,42134,silver,NY,2023-03-07 23:02:01.650081
Honda,Altima,2018,12079,49217,silver,NY,2023-06-10 23:02:01.650083
Honda,Altima,2013,80760,29121,red,IL,2023-06-12 23:02:01.650084
Toyota,Accord,2011,69854,30886,blue,CA,2023-03-29 23:02:01.650086
Toyota,Accord,2012,43638,47241,silver,TX,2024-01-16 23:02:01.650087
Chevrolet,Camry,2011,21308,18800,black,CA,2023-09-09 23:02:01.650089
Chevrolet,Fusion,2010,25466,19036,red,IL,2023-05-24 23:02:01.650091
Honda,Cruze,2018,54761,29466,red,FL,2024-02-12 23:02:01.650092
Toyota,Altima,2011,17506,17183,black,CA,2023-11-24 23:02:01.650094
Nissan,Camry,2010,12725,49989,red,TX,2024-01-28 23:02:01.650096
Nissan,Altima,2010,58683,19672,red,CA,2023-04-01 23:02:01.650097
Toyota,Accord,2013,49126,11253,white,NY,2023-09-02 23:02:01.650099
Nissan,Fusion,2017,42872,12151,silver,FL,2023-08-28 23:02:01.650101
Ford,Accord,2012,61476,14076,red,FL,2023-11-16 23:02:01.650102
Honda,Accord,2014,92005,36333,silver,TX,2023-12-10 23:02:01.650104
Honda,Camry,2013,13377,31403,blue,CA,2023-04-13 23:02:01.650106
Ford,Accord,2013,94691,11732,red,FL,2023-03-10 23:02:01.650107
Nissan,Camry,2010,13245,49884,blue,NY,2023-08-06 23:02:01.650109
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Toyota,Camry,2012,59101,28453,red,TX,2023-09-06 23:02:01.650112
Nissan,Fusion,2010,71748,44294,white,CA,2023-08-26 23:02:01.650114
Toyota,Cruze,2017,53073,37143,blue,CA,2023-12-23 23:02:01.650115
Chevrolet,Altima,2010,46134,44521,red,TX,2023-12-05 23:02:01.650117
Toyota,Camry,2013,23197,20778,blue,IL,2023-06-02 23:02:01.650118
Ford,Altima,2015,90618,13901,black,FL,2023-04-03 23:02:01.650120
Ford,Cruze,2013,88519,44143,silver,IL,2023-05-24 23:02:01.650122
Chevrolet,Accord,2018,83609,48807,blue,FL,2023-09-24 23:02:01.650123
Honda,Camry,2013,19298,12151,black,CA,2023-08-21 23:02:01.650125
Nissan,Cruze,2010,80620,48811,silver,FL,2024-02-18 23:02:01.650126
Toyota,Camry,2010,51751,15292,black,FL,2023-11-28 23:02:01.650128
Honda,Cruze,2011,48055,12302,white,NY,2023-11-02 23:02:01.650130
Toyota,Accord,2012,78787,29497,black,FL,2023-11-14 23:02:01.650131
Chevrolet,Fusion,2016,11007,10037,silver,CA,2023-09-30 23:02:01.650133
Honda,Fusion,2013,46262,44387,red,IL,2023-02-26 23:02:01.650134
Toyota,Altima,2016,70914,43582,silver,NY,2023-04-01 23:02:01.650136
Nissan,Camry,2016,69423,34455,blue,CA,2023-06-30 23:02:01.650138
Honda,Cruze,2011,41943,39729,black,CA,2023-05-07 23:02:01.650139
Nissan,Fusion,2018,30045,10818,white,NY,2023-06-22 23:02:01.650141
Ford,Camry,2013,44049,47437,silver,CA,2024-01-25 23:02:01.650142
Toyota,Cruze,2010,53089,37810,black,CA,2023-05-18 23:02:01.650144
Ford,Fusion,2018,60892,48490,black,TX,2023-12-08 23:02:01.650145
Chevrolet,Accord,2018,47264,12039,red,CA,2024-02-13 23:02:01.650147
Ford,Altima,2014,82471,44781,white,IL,2023-09-19 23:02:01.650149
Toyota,Camry,2013,77107,45393,white,CA,2024-01-03 23:02:01.650150
Toyota,Fusion,2011,64371,37039,black,TX,2023-04-23 23:02:01.650152
Toyota,Camry,2016,41292,25734,blue,FL,2023-05-25 23:02:01.650153
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Honda,Accord,2018,20374,32248,silver,NY,2023-07-16 23:02:01.650160
Chevrolet,Altima,2014,84439,42702,silver,IL,2023-11-18 23:02:01.650161
Chevrolet,Accord,2018,26933,21813,silver,TX,2023-06-09 23:02:01.650163
Honda,Altima,2017,25154,43139,red,FL,2023-10-07 23:02:01.650165
Chevrolet,Accord,2017,68264,15632,white,TX,2024-01-05 23:02:01.650166
Nissan,Cruze,2016,17417,30832,silver,IL,2023-03-29 23:02:01.650168
Honda,Accord,2011,68878,10801,blue,TX,2023-05-02 23:02:01.650170
Chevrolet,Cruze,2010,99313,31827,black,CA,2023-08-13 23:02:01.650171
Chevrolet,Cruze,2011,99157,37488,white,TX,2023-09-26 23:02:01.647970
Toyota,Cruze,2017,19882,34176,red,IL,2023-08-08 23:02:01.648413
Chevrolet,Altima,2011,77718,40297,blue,CA,2023-02-25 23:02:01.648422
Nissan,Fusion,2012,83613,43492,silver,TX,2023-04-25 23:02:01.648425
Ford,Cruze,2016,95349,26655,red,NY,2023-12-14 23:02:01.648426
Toyota,Accord,2017,23744,10359,silver,IL,2024-01-27 23:02:01.648428
Ford,Camry,2012,39212,25049,white,TX,2023-10-15 23:02:01.648430
Honda,Cruze,2013,43679,41753,red,FL,2023-05-14 23:02:01.648432
Nissan,Fusion,2017,44843,14642,red,FL,2023-10-27 23:02:01.648434
Honda,Fusion,2014,55370,23514,white,CA,2023-11-01 23:02:01.648436
Nissan,Cruze,2012,33608,15420,red,CA,2023-12-01 23:02:01.648438
Honda,Cruze,2013,41146,27168,red,IL,2023-07-15 23:02:01.648439
Toyota,Camry,2012,91479,21942,red,CA,2023-12-02 23:02:01.648441
Toyota,Camry,2014,11826,15233,silver,FL,2023-10-29 23:02:01.648443
Nissan,Accord,2010,67352,33656,red,TX,2023-11-25 23:02:01.648444
Ford,Fusion,2015,95389,10597,black,CA,2023-10-31 23:02:01.648446
Honda,Altima,2015,36692,19594,blue,FL,2023-12-06 23:02:01.648448
Nissan,Camry,2018,78412,46579,red,TX,2023-10-25 23:02:01.648449
Nissan,Fusion,2011,72772,40874,red,FL,2024-01-29 23:02:01.648451
Chevrolet,Cruze,2015,21945,22364,black,CA,2023-05-31 23:02:01.648453
Nissan,Altima,2013,89404,20034,silver,FL,2023-05-22 23:02:01.648454
Toyota,Altima,2011,86857,47153,white,FL,2023-10-27 23:02:01.648456
Honda,Cruze,2011,51408,46098,silver,CA,2023-11-26 23:02:01.648458
Nissan,Camry,2017,52698,40546,white,NY,2023-11-10 23:02:01.648459
Nissan,Accord,2012,65905,18361,blue,TX,2023-08-02 23:02:01.648461
Nissan,Camry,2011,61562,38042,red,FL,2023-05-05 23:02:01.648463
Nissan,Camry,2015,45506,19191,blue,NY,2023-09-20 23:02:01.648465
Nissan,Fusion,2018,55439,26857,black,NY,2023-06-14 23:02:01.648467
Toyota,Cruze,2010,26672,21328,white,NY,2023-07-18 23:02:01.648468
Nissan,Camry,2013,88226,35412,red,TX,2024-02-10 23:02:01.648470
Honda,Camry,2016,12078,22661,silver,FL,2023-09-22 23:02:01.648472
Ford,Accord,2010,76312,30185,blue,FL,2023-06-06 23:02:01.648473
Honda,Fusion,2013,32028,19385,white,CA,2023-09-11 23:02:01.648475
Ford,Cruze,2015,71186,29725,black,NY,2023-04-21 23:02:01.648477
Toyota,Cruze,2010,59107,42947,red,FL,2023-03-25 23:02:01.648478
Toyota,Altima,2015,10303,25373,red,TX,2023-03-27 23:02:01.648480
Ford,Cruze,2016,46844,42021,black,CA,2023-12-05 23:02:01.648482
Nissan,Cruze,2013,14868,14767,red,TX,2023-03-23 23:02:01.648484
Nissan,Fusion,2015,76925,13588,black,TX,2023-11-24 23:02:01.648485
Ford,Fusion,2014,60439,42147,white,CA,2023-11-10 23:02:01.648487
Toyota,Altima,2015,88831,39761,blue,NY,2023-03-18 23:02:01.648488
Nissan,Fusion,2012,87705,31326,red,FL,2024-01-21 23:02:01.648490
Toyota,Accord,2014,83357,37597,blue,FL,2023-07-09 23:02:01.648491
Honda,Accord,2011,21252,34768,red,TX,2023-03-01 23:02:01.648493
Nissan,Cruze,2010,69244,19275,blue,FL,2023-02-20 23:02:01.648495
Toyota,Accord,2011,64820,13491,blue,TX,2023-08-10 23:02:01.648496
Nissan,Accord,2012,67415,15599,white,FL,2023-08-02 23:02:01.648498
Nissan,Camry,2014,76909,42120,silver,NY,2023-07-26 23:02:01.648499
Nissan,Accord,2017,99295,27393,red,CA,2023-09-12 23:02:01.648501
Ford,Camry,2012,81956,43827,white,FL,2023-08-03 23:02:01.648503
